source,spot,time,userid,content,star
美团,周庄,2016-12-23 10:16:36,sjl_5206,设施还行，各方面都还可以，所以给个好评吧！,5.0
美团,周庄,2016-12-25 18:02:10,mgr316667858,设施很好，服务周到，景色优美！,5.0
美团,周庄,2016-12-26 13:11:11,SCW289725851,很好玩，带宝宝玩的夜场,5.0
美团,周庄,2016-12-20 19:15:13,Chrisqin.,小桥流水 烟雨江南 去的时候刚好下小雨，特别有意境,5.0
美团,周庄,2016-10-01 00:04:22,penny洁,都还可以 周一去的 人不是很多吧 很喜欢古镇 不知道为什么相比周庄更喜欢两三年前去的乌镇 不知道现在去还会不会有当时的心境 去古镇看看慢节奏舒适的生活 怀旧下 不仅是当时的时代更是原本的自己,5.0
美团,周庄,2016-12-19 00:33:38,MJC874445173,周庄还是不错的，值得去看看，然后纸箱王那个午餐也不错，还是可以的,5.0
美团,周庄,2016-12-22 08:42:05,bpH810784957,环境还行，玩一个项目排队时间太长了。,5.0
美团,周庄,2016-12-20 18:56:40,LVYHLVYH,很好的景点。推荐去玩。环境幽雅。,5.0
美团,周庄,2016-12-18 17:07:11,匿名用户,去了好几次了，古镇都千篇一律，不同的是和谁去以及去时的心情！😊,3.0
美团,周庄,2016-12-24 18:48:13,男神苏子城。,整体效果还不错,5.0
美团,周庄,2016-12-20 10:54:24,孟家兴917,还不错，夜场景色很好看，下次来玩白天的,5.0
美团,周庄,2016-11-07 08:55:45,匿名用户,挺开心的，每条小巷都很热闹！👏,5.0
美团,周庄,2016-08-23 13:59:01,mr小宝贝,在客运站坐快车去的大人票10元，儿童票5元。划船120一艘，入园的时取票很方便，刷身份证就可以了。关键天气太热了，逛了一半逛不下去了，风景也还是很不错的！在昆山的小伙伴们去城南客运站买景点的票更划算点哦，一百还是一百过点还包含了车费跟乘船的费用。等天气凉快点儿了再带孩子去玩！,5.0
美团,周庄,2016-12-21 17:22:36,董海良,和乌镇差不多，商业氛围中了一点！！！,5.0
美团,周庄,2016-12-03 10:47:45,yb870625,还不错，和想象中的肯定是有差距的,5.0
美团,周庄,2016-12-14 17:40:31,Elaine～33,拍照票可以用两天。氛围不错，清晨逛觉得有水乡特有的安逸。,5.0
美团,周庄,2016-12-21 12:11:13,Sars15553176543,这个也没有啥评价的就是不错的样子,5.0
美团,周庄,2016-09-13 16:00:34,LHY美丽心情,“小桥流水人家”在周庄真是淋漓尽致地显示了！一直都非常喜欢古镇的感觉，白天熙熙攘攘的人群，夜晚休闲惬意的生活，清晨安静祥和的样子，只有身处其中才能慢慢体会。,5.0
美团,周庄,2016-11-12 23:30:37,iOd989710012,"设施有点陈旧，水脏，红灯笼太少，亮化工程不足。坐船游感觉还好，水妹子歌唱的好。景区有点小。
",3.0
美团,周庄,2016-10-23 20:56:54,天涯孤兴,非常好。和同事去玩。周庄古镇的确是好地方。,5.0
美团,周庄,2016-12-07 23:52:13,qBF89371597,卷一点都不好 没有消费也不好退 而且晚上进去又不需要门票！差评,2.0
美团,周庄,2016-09-07 07:19:13,东哥2102,"这次出来旅游最值的地方！
我和老婆，弟弟三人一路拍了很多照片！
老婆也很开心！弟弟也觉得很有意义！沈万三这个人让我知道了，而且准备把这部电视剧看看—《聚宝盆》",5.0
美团,周庄,2016-12-15 11:44:58,菇凉。1994,古镇气息不错 可以去试试玩一下 两个小时转完了,5.0
美团,周庄,2016-08-26 16:35:38,bingliyao,在客运站坐快车去的大人票10元，儿童票5元。划船120一艘，入园的时取票很方便，刷身份证就可以了。关键天气太热了，逛了一半逛不下去了，风景也还是很不错的！在昆山的小伙伴们去城南客运站买景点的票更划算点哦，一百还是一百过点还包含了车费跟乘船的费用。等天气凉快点儿了再带孩子去玩！,5.0
美团,周庄,2016-12-13 15:53:08,Vdb428151057,周二去的，人不是很多，早上去的早，很多店铺没有开门，其他还可以,4.0
美团,周庄,2016-10-20 11:31:12,pCz866989311,很美 可以带上爱人去看看 住的也蛮好的,5.0
美团,周庄,2016-12-17 17:19:05,lkmbjgfg,不错...很安静的地方.. 我喜欢,5.0
美团,周庄,2016-11-18 00:07:59,zKY802121794,美，很美，江南水乡不虚此行，下次再来,5.0
美团,周庄,2016-10-11 21:11:50,STd390925453,第N次到周庄，这次陪朋友过来，国庆后人不多，很适宜。有些小店挺有意思,5.0
美团,周庄,2016-12-14 19:32:14,江南峰子哥,来过多次 依然很美 让人流连忘返,5.0
美团,周庄,2016-10-11 14:43:40,甜甜的豆芽哥哥,去的时候下雨了，但不影响拍照片。周庄古镇来说很漂亮，除了买东西的太多，景点来说还是喜欢同里的退思园珍珠塔,4.0
美团,周庄,2016-12-18 13:53:23,wLM941625282,挺喜欢的     还想再去一次,5.0
美团,周庄,2016-12-12 09:51:29,茨西贝,一般般吧，没啥特色，我是觉得不值当专门跑去看.,3.0
美团,周庄,2016-10-15 21:15:10,PMq223849846,取票方便，景点都比较有特色，很开心也很舒心，心情特嗨，很喜欢,5.0
美团,周庄,2016-10-26 14:47:25,匿名用户,还可以还可以，不开心，与老婆吵架了。哎呀呀，这心情不爽啊！哎呀呀！,5.0
美团,周庄,2016-09-25 06:33:16,oyhcdy,晚会值得一看，精彩。取票方便快捷，就在大门口，连票可在入园时拍照3天进去。就是人太多,5.0
美团,周庄,2016-12-14 09:52:38,danling823,设施还行，服务一般吧，环境还行。,5.0
美团,周庄,2016-11-12 05:31:42,钟寅888,周庄，名气大，里面很不错，值得一去，会再来,5.0
美团,周庄,2016-11-01 17:23:00,silves.,景区还是可以的，很干净，就是里面的饭店太坑。,5.0
美团,周庄,2016-10-19 13:55:44,匿名用户,周庄，最糟糕的旅行，因为母亲腿脚不便，所以带着轮椅，哪知停车场离景点入口走路相隔半小时，爬台阶过长桥历尽艰难，到景点门口就累成一条狗了，不论好坏，游览结束，经不起再折腾，喊个黄包车让老母看看沿途风景也好，上车说好是停车场20元，结果五十米路程就停了，还嚣张到不行，就这点路就这个价，不服你们报警，望着渐晚的天色，无语透顶，相比东方盐湖城，同样是外围停车场，有免费大客车驳到景点入口，轮椅进入工作人员视线就会帮着推，帮着扶，相比周庄工作人员的冷漠，真是天差地别，周庄之行，永远的痛恨！,1.0
美团,周庄,2016-11-05 22:08:21,wrp907033968,不错的地方，值得下次再来！玩的很开心,5.0
美团,周庄,2016-12-05 13:45:26,fxm739402139,老板夫妻俩很热情 环境也很好 很干净 舒适 老板家的饭菜也很棒 不用出去吃了 你不会失望哦,5.0
美团,周庄,2016-10-13 12:09:25,kGx608415104,十一期间去的，跟西塘乌镇感觉是一样的，人都多，沈万三猪蹄跟肘子真心不错，很好吃,4.0
美团,周庄,2016-12-09 09:05:19,崔晓凤,还可以，去几次了，就那样吧！老人想去的，陪伴而已,5.0
美团,周庄,2016-12-04 17:25:22,匿名用户,超级垃圾，玩了一个小时就跑了，只有酒店客栈那些老太婆拉人吃饭。。不想说。真坑。,1.0
美团,周庄,2016-12-05 20:40:54,wFn529558548,可能因为看过西塘乌镇之类的古镇太多，所以对江南水乡没有太大感觉。没有去过类似古镇的可以去转一转。,3.0
美团,周庄,2016-12-11 12:32:43,lq_ccpc1120,设施很好，服务态度好，环境优雅,5.0
美团,周庄,2016-08-28 20:43:01,路见不平相助,"美丽的周庄，中国第一水乡，让人流连忘返，张厅，沈厅，迷楼，大戏台等等，历史的记忆，回味无穷，
停车方便，也不贵，10块哦，菜肴口味不错，豆浆，豆腐脑也是特色，万三蹄子肥而不腻，挺好吃的，
卫生间干净，客家服务很热情，以后有机会还会去",5.0
美团,周庄,2016-12-10 18:43:25,我爱昕玮,感觉不怎么样，没有想象的好，商业化太浓了,2.0
美团,周庄,2016-12-13 20:31:31,tml662707563,还好 不是很满意 下次不会再来了,3.0
美团,周庄,2016-12-14 12:29:33,vUr631410088,个人感觉一般。商业化太重、一般般,3.0
美团,周庄,2016-12-07 16:30:51,芝麻846,各方面都不错,5.0
美团,周庄,2016-12-11 08:46:42,Kwt64482189,风景很漂亮，很有古韵文，值得推荐去玩,5.0
美团,周庄,2016-12-13 17:56:22,小小顧,还行，晚上去没什么人，冲浪刺激,5.0
美团,周庄,2016-10-06 18:30:37,匿名用户,期待已久，还不错，人再少点就好了，人生一场必须去一次,5.0
美团,周庄,2016-11-19 23:06:20,hzK537052465,感觉票价贵了，票上地图字太小看不清，如果没有导游的话不知道怎么走。美团是需要提前一天预定的，出票速度快，刷身份证、二维码都可以。,4.0
美团,周庄,2016-12-10 13:14:25,晚秋.不晚,有时间下次一定要去大周庄。 。,5.0
美团,周庄,2016-12-09 09:11:54,崔晓凤,很好，环境很好，就是人多！再不去了，脚累,5.0
美团,周庄,2016-12-08 10:14:49,xiamingxp,地方不错，小桥流水人家。游客非常多,4.0
美团,周庄,2016-12-11 14:31:03,pcd615464727,不好，不会再去，水不干净，全家回来都身上痒痒,3.0
美团,周庄,2016-11-08 11:27:00,qMg409723884,国庆节3号去的，人山人海，主要看到的就是人头，还有那天，本来车可以开到景区门口，到时半路杀出来几个交警，让大家把车开到一个废弃工厂，走了很远的路才到，绕了一大圈，真心觉得这样不合理，商业化了,4.0
美团,周庄,2016-10-16 05:02:29,雪1995111,还行吧！但是很商业化，没有了原本古镇的味道！,4.0
美团,周庄,2016-12-05 12:28:08,匿名用户,整体挺满意，团购也很划算，景色不错，偶尔去走走也挺好,3.0
美团,周庄,2016-11-20 15:06:45,fandy0512,不推荐，真心不推荐，去同里参观老宅子都包含在票里，这里还要另外支付，而且，说好的景点都被私人占了变成客栈茶楼等！真心不推荐,2.0
美团,周庄,2016-12-07 22:37:50,老海门,总的来说还不错，但商业气息真的是太浓了。,3.0
美团,周庄,2016-12-09 21:40:55,小敏5138,去过好多次了，朋友过来还是带他去了。很不错的,5.0
美团,周庄,2016-10-07 06:00:38,dIq64349360,还行，就是商业气息太浓，除了商店就是满街的小贩。,4.0
美团,周庄,2016-12-07 14:32:31,匿名用户,还不错，挺舒服安逸，我是白天去的早，工作日去的，人不算多,5.0
美团,周庄,2016-12-06 19:56:54,柠檬鲨鱼,服务非常周到，景点也非常不错，和女朋友很开心,5.0
美团,周庄,2016-12-08 19:28:26,weixiaojie9093,还行，人很多，玩的都要排队，人太多,5.0
美团,周庄,2016-10-03 16:56:40,匿名用户,"环境优美飞常满意给个八分、十一人多的不得了
",5.0
美团,周庄,2016-12-08 10:13:10,匿名用户,有点商业化了，但总体还可以，比较满意,4.0
美团,周庄,2016-12-08 19:40:47,向日葵love123,非常好，玩的很愉快，导游人很开朗,4.0
美团,周庄,2016-12-03 15:07:05,c996890703,一点都不好玩，商业化很严重。缺少了那种人情味儿，感觉越来越差。,2.0
美团,周庄,2016-10-06 18:16:14,w1314lovelove,挺不错的，我酷爱旅游，首选古镇！人太多了，停在北停车场，走了半个小时才到达景点，！应该像这种大节日，得配备，旅游大巴，接送，！真的北停车场太远勒，！,5.0
美团,周庄,2016-10-14 10:15:54,匿名用户,很好！环境好！人很多！最好不要节假日去！,5.0
美团,周庄,2016-12-04 10:38:55,TvF301156969,天气原因未去成，还不能退款，霸王条款,1.0
美团,周庄,2016-12-07 11:44:49,匿名用户,环境很好，走在古镇里感觉很舒服！,5.0
美团,周庄,2016-12-03 22:06:26,GFH697599828,很好 价格也很值得哦 还有纸箱王的套餐也很好 孩子喜欢,5.0
美团,周庄,2016-10-02 22:02:44,lHL160516098,团购比较实惠，取票也很方便。周庄……小桥……流水……人家,5.0
美团,周庄,2016-12-06 20:36:28,nZM899304321,环境不错，商业气息较重，游览景点不多,3.0
美团,周庄,2016-11-28 11:24:15,酷阿龙99,好，值得推荐，老顾客了，每次来都有别样的感觉，点赞，就是设施挺齐全,5.0
美团,周庄,2016-11-15 19:20:06,cVo124581874,"跟单位同事一起游 向往已久的旅行 还是不错的
",3.0
美团,周庄,2016-12-05 12:46:50,Felic2015,还可以，风景不错，就是去的时候季节不太对,4.0
美团,周庄,2016-12-05 14:14:20,Irx838439278,很好😯👍👍👍👍，我的小猫包包尼龙女包潮流,5.0
美团,周庄,2016-10-04 11:14:49,季科,我们去的时候正好赶上中秋和国庆的间歇期，所以人不是很多。小桥流水，绿柳映堤，不愧为江南水乡的代表。,5.0
美团,周庄,2016-10-29 22:55:22,匿名用户,里面是挺好玩的很不错。这家的客服服务也很好，打电话去说问题都很及时回答。但是很不满意他们的做法。票都还没有取到手，你的美团上就会显示已消费。别人都是游玩日期一天后才自动显示已消费的，所以这次序颠倒了吧。,5.0
美团,周庄,2016-10-01 18:14:14,心累了195,远离了城市喧嚣 国庆不想去市里人太多 这是个地方还是可以的 人不是太多,5.0
美团,周庄,2016-12-05 13:15:54,匿名用户,过份商业化，不过小孩玩的很开心。,3.0
美团,周庄,2016-12-02 12:34:55,繁华落尽_24,2016年春节去的，人太多了，基本都是看人的,5.0
美团,周庄,2016-12-04 08:32:07,F2L3B3,还行吧，转啦1圈，感觉有点小啊😱,5.0
美团,周庄,2016-12-02 14:11:23,SFO699316942,我是真的好喜欢这个地方的。这个是有原因的,5.0
美团,周庄,2016-12-04 22:00:32,马可4471,总感觉没有自己期待的那种感觉。,4.0
美团,周庄,2016-11-29 11:02:36,d菜菜头,特色古镇风景很棒就是门票不值这个钱,4.0
美团,周庄,2016-10-06 07:19:25,Zhang雪yan,太美了，真正的江南水乡，小桥流水，有空带朋友一起去领略一下,5.0
美团,周庄,2016-11-28 08:07:34,lpm801850891,值得玩，一个上午就走了三个地方，可惜时间不够，下次再来吧,5.0
美团,周庄,2016-11-20 13:06:58,Tx212000,"环境很好，去的时候是淡季，人也不多，很舒服,但是里面吃的东西很贵，以后去可以在景区外面吃了再去",5.0
美团,周庄,2016-12-01 16:58:12,ZCd98878841,环境很好，服务很到位，拍照的好地方！,5.0
美团,周庄,2016-12-01 16:57:20,ZCd98878841,很漂亮，我们拍了很多照片，古色古香！,5.0
美团,周庄,2016-09-23 21:38:23,匿名用户,还不错，出票方便，拍照可以延期三天使用，特别人性化的规定,5.0
美团,周庄,2016-11-30 18:17:25,uRg178667923,环境不错哦 去的时候人不多所以玩的很尽兴哦,5.0
美团,周庄,2016-10-02 10:37:02,ROw125137283,走在哪些充满青苔得石子上，绿绿的流水，有种说不出的味道,5.0
美团,周庄,2016-12-02 22:37:09,Lxq594601968,不错👍👍👍👍👍别的没说的、,5.0
